run_id,Bo,Mo,Sc,E,d,t_detach,Vbubble_detach,yCent_detach,jNorm_detach,mGrowth_detach,dC_detach,kL_detach,dNb_detach,detached,Vbubble_end,yCent_end,jNorm_end,mGrowth_end,dC_end,Aint_end,jNorm_mean,mGrowth_mean,AdCInt
S613,0.59877562,7.12E-10,208.24573,33.649161,0.36603822,0.00658387,1.48E-12,0.166171,0.938716,8.33E-17,0.0503139,0.000303228,1.36E-16,1,1.48E-12,0.885857,0.930331,4.78E-16,0.34007,3.11E-09,0.930176,7.50E-17,4.50E-13
S614,0.10377562,2.25E-12,333.24573,13.899161,0.21603822,0.00193454,5.16E-13,0.0945017,0.978431,1.95E-18,0.00157612,0.000489383,1.13E-18,1,5.16E-13,0.955604,0.971569,2.05E-17,0.0316301,1.37E-09,0.974749,6.28E-18,2.30E-15
S615,0.041900616,4.62E-12,192.62073,1.5554114,0.11496401,0.000929343,1.45E-13,0.0502779,0.993903,5.62E-19,0.000110119,0,2.52E-19,1,1.45E-13,0.639546,0.992334,2.52E-18,0.00586965,9.63E-10,0.992721,2.38E-18,3.03E-17
S616,0.53690062,1.46E-14,317.62073,21.305411,0.19728822,0.00390372,4.30E-13,0.0865262,0.981785,1.18E-19,0.000346215,0.000559721,4.77E-19,1,4.30E-13,0.960484,0.971614,4.46E-20,0.00486579,1.60E-09,0.978429,6.31E-19,8.52E-16
S617,0.78440062,8.22E-11,255.12073,11.430411,0.12228822,0.00393675,1.65E-13,0.0544039,0.993054,7.17E-19,0.000692859,0.0012997,1.20E-18,1,1.65E-13,0.758738,0.988419,2.24E-18,0.00830825,1.08E-09,0.991665,3.05E-18,9.20E-16
S618,0.28940062,2.60E-13,380.12073,31.180411,0.27228822,0.00345424,8.20E-13,0.118878,0.965596,9.05E-19,0.00213778,0.000126904,9.20E-19,1,8.20E-13,0.944356,0.953708,1.01E-17,0.0257799,1.83E-09,0.959478,2.98E-18,7.25E-15
S619,0.41315062,3.47E-10,286.37073,36.117911,0.30978822,0.00501932,1.06E-12,0.139268,0.955859,3.41E-17,0.0261653,0.000360644,5.40E-17,1,1.06E-12,0.870202,0.954508,2.52E-16,0.224351,2.62E-09,0.949619,4.49E-17,1.50E-13
S620,0.90815062,1.10E-12,161.37073,16.367911,0.15978822,0.00458551,2.82E-13,0.0708338,0.987986,4.51E-19,0.00086095,0.000745602,1.45E-18,1,2.82E-13,0.840867,0.978397,1.33E-18,0.00970177,1.48E-09,0.985779,1.99E-18,1.94E-15
S621,0.66065062,1.95E-11,348.87073,26.242911,0.23478822,0.00494356,6.08E-13,0.104093,0.974506,1.84E-18,0.00354152,0.000181087,2.65E-18,1,6.08E-13,0.940691,0.964278,1.38E-17,0.0311252,2.17E-09,0.970191,5.03E-18,1.46E-14
S622,0.16565062,6.17E-14,223.87073,6.4929114,0.38478822,0.00310448,1.64E-12,0.167239,0.932145,8.91E-19,0.00119492,0.000130325,6.87E-19,1,1.64E-12,0.921364,0.910996,1.10E-17,0.0160734,2.33E-09,0.920173,1.34E-18,5.27E-15
S623,0.13471312,1.36E-11,309.80823,34.883536,0.11291322,0.00163879,1.41E-13,0.0495425,0.994092,4.00E-18,0.00141084,0.00517078,3.37E-18,1,1.41E-13,0.965713,0.993493,1.41E-17,0.0415247,9.15E-10,0.992894,1.79E-17,6.52E-16
S624,0.62971312,4.30E-14,184.80823,15.133536,0.26291322,0.00485664,7.64E-13,0.115432,0.967627,1.87E-19,0.00101236,8.26E-05,3.80E-19,1,7.64E-13,0.947232,0.950819,3.48E-19,0.0104683,2.09E-09,0.961845,9.33E-19,4.61E-15
S625,0.87721312,2.42E-10,372.30823,25.008536,0.33791322,0.00709396,1.26E-12,0.152555,0.947577,1.15E-17,0.0115813,0.000227708,2.34E-17,1,1.26E-12,0.914959,0.927003,6.86E-17,0.070522,3.13E-09,0.939475,1.21E-17,1.03E-13
S626,0.38221312,7.65E-13,247.30823,5.2585364,0.18791322,0.00331345,3.90E-13,0.0823478,0.983607,1.64E-19,0.000311983,0.000454771,2.94E-19,1,3.90E-13,0.960195,0.97775,1.22E-18,0.00407513,1.34E-09,0.980647,7.76E-19,6.46E-16
S627,0.25846312,5.74E-11,153.55823,10.196036,0.22541322,0.00325199,5.61E-13,0.0997828,0.976533,5.65E-18,0.00510545,0.000367026,4.89E-18,1,5.61E-13,0.963812,0.959055,5.72E-17,0.0622389,1.45E-09,0.972845,1.41E-17,1.33E-14
S628,0.75346312,1.81E-13,278.55823,29.946036,0.37541322,0.00633153,1.56E-12,0.165221,0.934541,1.05E-18,0.00367496,4.79E-05,1.56E-18,1,1.56E-12,0.913876,0.920552,6.37E-18,0.0270498,2.56E-09,0.923138,1.87E-18,3.25E-14
S629,0.50596312,3.23E-12,216.05823,20.071036,0.30041322,0.004837,9.97E-13,0.132465,0.958289,3.03E-18,0.00481179,0.000140107,3.59E-18,1,9.97E-13,0.93199,0.945051,2.73E-17,0.0409998,1.95E-09,0.951127,5.18E-18,2.56E-14
S630,0.010963116,1.02E-14,341.05823,39.821036,0.15041322,0.00050999,2.50E-13,0.0652835,0.989498,3.74E-18,0.000821202,0,1.65E-18,1,2.50E-13,0.570402,0.986856,2.00E-17,0.0831952,1.32E-09,0.987534,1.94E-17,1.87E-16
S631,0.072838116,4.97E-10,231.68323,27.477286,0.28166322,0.00244594,8.76E-13,0.126377,0.963535,1.35E-16,0.0416992,0.000895684,9.64E-17,1,8.76E-13,0.898879,0.961969,1.15E-15,0.769096,2.34E-09,0.959347,1.90E-16,1.08E-13
S632,0.56783812,1.57E-12,356.68323,7.7272864,0.13166322,0.00335925,1.90E-13,0.0578448,0.991969,1.42E-19,0.000134973,0,4.03E-19,1,1.90E-13,0.899511,0.987552,3.92E-19,0.00223707,1.16E-09,0.990394,6.47E-19,1.58E-16
S633,0.81533812,2.79E-11,169.18323,37.352286,0.20666322,0.00513074,4.73E-13,0.0920718,0.980109,4.41E-18,0.0082739,0.000201252,6.19E-18,1,4.73E-13,0.92168,0.97016,3.15E-17,0.0712255,1.88E-09,0.976687,1.34E-17,3.07E-14
S634,0.32033812,8.84E-14,294.18323,17.602286,0.35666322,0.00411386,1.41E-12,0.155634,0.941366,8.12E-19,0.00195774,7.84E-05,8.30E-19,1,1.41E-12,0.926267,0.920375,6.72E-18,0.0214861,2.50E-09,0.930943,1.64E-18,1.06E-14
S635,0.44408812,6.63E-12,387.93323,12.664786,0.39416322,0.00527346,1.72E-12,0.174182,0.929009,4.29E-18,0.0035632,0.000205579,5.65E-18,1,1.72E-12,0.941681,0.861174,2.57E-17,0.0277769,2.66E-09,0.917163,3.68E-18,2.75E-14
S636,0.93908812,2.10E-14,262.93323,32.414786,0.24416322,0.00562404,6.58E-13,0.107862,0.971813,1.62E-19,0.000965314,0.000116496,5.38E-19,1,6.58E-13,0.944886,0.957538,7.92E-20,0.00889686,2.40E-09,0.966899,8.24E-19,4.62E-15
S637,0.69158812,1.18E-10,325.43323,2.7897864,0.16916322,0.00442107,3.16E-13,0.0753348,0.986744,2.11E-19,0.000328148,0.000351556,2.88E-19,1,3.16E-13,0.866818,0.980655,1.32E-18,0.00307128,1.46E-09,0.98444,8.29E-19,8.19E-16
S638,0.19658812,3.73E-13,200.43323,22.539786,0.31916322,0.00311344,1.13E-12,0.139177,0.953016,3.84E-18,0.00487102,0.000165834,2.94E-18,1,1.13E-12,0.935275,0.936279,5.11E-17,0.063318,2.11E-09,0.944821,7.11E-18,1.77E-14
S639,0.2004553,2.67E-11,390.86292,5.1042396,0.14455385,0.0022691,2.31E-13,0.0637197,0.990319,4.65E-19,0.000339001,0.00117669,4.08E-19,1,2.31E-13,0.973197,0.985424,2.59E-18,0.00574854,9.61E-10,0.988607,2.02E-18,3.46E-16
S640,0.6954553,8.45E-14,265.86292,24.85424,0.29455385,0.00539159,9.58E-13,0.129446,0.959515,3.18E-19,0.0016761,5.27E-05,5.10E-19,1,9.58E-13,0.930516,0.950336,1.05E-18,0.0152332,2.11E-09,0.95237,1.21E-18,9.68E-15
S641,0.9429553,4.75E-10,328.36292,14.97924,0.36955385,0.00780872,1.51E-12,0.167923,0.937464,1.24E-17,0.0110155,0.000241372,2.85E-17,1,1.51E-12,0.914399,0.912543,7.12E-17,0.0620135,3.49E-09,0.928044,1.16E-17,1.18E-13
S642,0.4479553,1.50E-12,203.36292,34.72924,0.21955385,0.00387664,5.32E-13,0.0964067,0.977602,1.85E-18,0.00400506,0.000201645,2.41E-18,1,5.32E-13,0.956112,0.96697,1.78E-17,0.0438323,1.61E-09,0.973632,7.01E-18,1.19E-14
S643,0.3242053,1.13E-10,234.61292,39.66674,0.18205385,0.00329205,3.67E-13,0.0807595,0.984644,8.56E-18,0.00950016,0.000424231,8.28E-18,1,3.67E-13,0.9475,0.982104,7.24E-17,0.119792,1.52E-09,0.982158,3.14E-17,1.95E-14
S644,0.8192053,3.56E-13,359.61292,19.91674,0.33205385,0.00621348,1.22E-12,0.146417,0.948573,4.83E-19,0.00172707,5.31E-05,6.98E-19,1,1.22E-12,0.925357,0.931186,3.09E-18,0.0128072,2.56E-09,0.939633,1.03E-18,1.32E-14
S645,0.5717053,6.33E-12,172.11292,29.79174,0.25705385,0.0047728,7.30E-13,0.113582,0.969404,4.10E-18,0.00759104,0.000153862,5.16E-18,1,7.30E-13,0.904339,0.970404,3.75E-17,0.0684521,1.97E-09,0.964135,9.83E-18,3.36E-14
S646,0.076705303,2.00E-14,297.11292,10.04174,0.10705385,0.00113841,1.27E-13,0.0466663,0.994651,3.21E-19,2.26E-05,0,5.43E-19,1,1.27E-13,0.973272,0.993701,2.14E-19,0.00418208,7.57E-10,0.993499,1.41E-18,3.92E-18
S647,0.029660606,9.75E-10,156.48792,17.44799,0.12521791,0.0012485,1.73E-13,0.0539406,0.992845,6.98E-17,0.0128276,0.00271743,1.94E-17,1,1.73E-13,0.328828,0.990808,7.80E-17,0.566223,1.05E-09,0.991331,2.00E-16,7.15E-15
S648,0.5098303,3.08E-12,281.48792,37.19799,0.16330385,0.00358919,2.95E-13,0.0719998,0.987568,1.20E-18,0.0018851,0.000656775,2.31E-18,1,2.95E-13,0.963031,0.982202,6.49E-18,0.0244772,1.53E-09,0.985304,5.50E-18,3.52E-15
S649,0.7573303,5.49E-11,218.98792,7.5729896,0.23830385,0.00538993,6.27E-13,0.106302,0.973728,1.28E-18,0.00211694,0.000191304,1.86E-18,1,6.27E-13,0.944509,0.962295,1.05E-17,0.0169545,2.28E-09,0.969369,2.96E-18,9.75E-15
S650,0.2623303,1.73E-13,343.98792,27.32299,0.38830385,0.00391848,1.66E-12,0.169244,0.930945,2.72E-18,0.00383021,0.000121842,2.62E-18,1,1.66E-12,0.921406,0.908575,2.78E-17,0.0392777,2.31E-09,0.918842,3.54E-18,2.15E-14
S651,0.3860803,1.30E-11,312.73792,22.38549,0.35080385,0.00471599,1.36E-12,0.155152,0.943635,9.61E-18,0.00777001,0.000241467,1.15E-17,1,1.36E-12,0.947035,0.894467,6.72E-17,0.0661099,2.30E-09,0.934392,9.80E-18,4.75E-14
S652,0.8810803,4.11E-14,187.73792,2.6354896,0.20080385,0.00496432,4.45E-13,0.0885867,0.98096,2.44E-20,8.68E-05,0.000318134,8.96E-20,1,4.45E-13,0.920391,0.975442,1.49E-20,0.000930847,1.75E-09,0.977577,1.17E-19,2.82E-16
S653,0.6335803,2.31E-10,375.23792,32.26049,0.12580385,0.00372325,1.75E-13,0.0560605,0.992648,2.18E-18,0.0021074,0.000888629,2.56E-18,1,1.75E-13,0.767508,0.988832,8.03E-18,0.0239625,1.08E-09,0.991237,9.40E-18,2.88E-15
S654,0.1385803,7.32E-13,250.23792,12.51049,0.27580385,0.00246591,8.40E-13,0.120298,0.964906,2.02E-18,0.0021259,0.000252105,1.32E-18,1,8.40E-13,0.94349,0.95353,2.87E-17,0.0341324,1.83E-09,0.958836,4.70E-18,5.23E-15
S655,0.1695178,1.61E-10,289.30042,28.557365,0.22892885,0.0028278,5.80E-13,0.101958,0.975711,1.63E-17,0.0119973,0.000549287,1.54E-17,1,5.80E-13,0.96002,0.961733,1.63E-16,0.165765,1.46E-09,0.972298,4.09E-17,2.80E-14
S656,0.6645178,5.10E-13,164.30042,8.8073646,0.37892885,0.00604706,1.59E-12,0.166836,0.933635,1.18E-18,0.002513,7.51E-05,1.61E-18,1,1.59E-12,0.920973,0.910147,1.10E-17,0.018145,2.64E-09,0.922095,1.55E-18,2.14E-14
S657,0.9120178,9.08E-12,351.80042,38.432365,0.30392885,0.00643149,1.02E-12,0.135313,0.957076,3.56E-18,0.00635128,0.000116922,5.35E-18,1,1.02E-12,0.923117,0.937497,2.11E-17,0.0442375,2.93E-09,0.949836,5.24E-18,4.57E-14
S658,0.4170178,2.87E-14,226.80042,18.682365,0.15392885,0.00308234,2.61E-13,0.067497,0.988946,2.28E-19,0.000274968,0.00257873,9.24E-19,1,2.61E-13,0.973674,0.980804,9.82E-20,0.00582593,1.16E-09,0.986839,1.11E-18,3.58E-16
S659,0.2932678,3.83E-11,195.55042,13.744865,0.11642885,0.00244368,1.50E-13,0.0513531,0.993698,1.91E-18,0.00104371,0.00273385,2.13E-18,1,1.50E-13,0.886168,0.991531,7.01E-18,0.0201447,9.83E-10,0.992442,8.25E-18,7.78E-16
S660,0.7882678,1.21E-13,320.55042,33.494865,0.26642885,0.00544828,7.84E-13,0.117414,0.966682,3.02E-19,0.00162095,6.50E-05,5.49E-19,1,7.84E-13,0.950555,0.947971,8.36E-19,0.0146419,1.96E-09,0.960824,1.32E-18,8.46E-15
S661,0.5407678,6.81E-10,258.05042,3.8698646,0.34142885,0.00608138,1.29E-12,0.154629,0.946592,5.96E-18,0.00417993,0.00032356,1.04E-17,1,1.29E-12,0.88896,0.940649,3.81E-17,0.03012,2.88E-09,0.939237,6.33E-18,3.21E-14
S662,0.045767803,2.15E-12,383.05042,23.619865,0.19142885,0.00123024,4.04E-13,0.083678,0.983096,4.44E-18,0.00223985,0.00102528,1.84E-18,1,4.04E-13,0.876057,0.97997,4.74E-17,0.0750699,1.60E-09,0.980262,1.66E-17,1.80E-15
S663,0.1076428,4.42E-12,273.67542,31.026115,0.39767885,0.00271561,1.75E-12,0.175107,0.92788,5.16E-17,0.0167544,0.000488401,3.28E-17,1,1.75E-12,0.918365,0.905281,3.91E-16,0.251876,2.49E-09,0.916432,4.05E-17,6.71E-14
S664,0.6026428,1.40E-14,398.67542,11.276115,0.24767885,0.0046021,6.77E-13,0.108647,0.971278,4.26E-20,0.000233813,0.00013147,1.22E-19,1,6.77E-13,0.949612,0.960441,2.49E-20,0.002612,1.77E-09,0.966125,2.41E-19,9.28E-16
S665,0.8501428,7.86E-11,211.17542,21.151115,0.17267885,0.00486002,3.30E-13,0.077178,0.98609,1.96E-18,0.0033641,0.000312404,2.96E-18,1,3.30E-13,0.843242,0.978559,1.23E-17,0.0296946,1.51E-09,0.983666,7.35E-18,9.49E-15
S666,0.3551428,2.49E-13,336.17542,1.4011146,0.32267885,0.00413794,1.15E-12,0.141035,0.951875,6.43E-20,0.000141825,9.62E-05,6.68E-20,1,1.15E-12,0.915514,0.949756,6.91E-19,0.00144135,2.15E-09,0.943368,1.38E-19,6.95E-16
S667,0.4788928,3.31E-10,367.42542,6.3386146,0.28517885,0.00510203,8.98E-13,0.12801,0.962587,2.91E-18,0.0028637,0.000328191,5.00E-18,1,8.98E-13,0.899509,0.959463,2.23E-17,0.0235575,2.38E-09,0.957132,4.71E-18,1.52E-14
S668,0.9738928,1.05E-12,242.42542,26.088615,0.13517885,0.00435894,2.02E-13,0.0600026,0.991374,4.48E-19,0.000535287,0.00226561,1.79E-18,1,2.02E-13,0.773392,0.985733,7.71E-19,0.00743823,1.21E-09,0.989729,1.90E-18,7.91E-16
S669,0.7263928,1.86E-11,304.92542,16.213615,0.21017885,0.00488589,4.88E-13,0.093359,0.979461,9.99E-19,0.00191846,0.000200278,1.38E-18,1,4.88E-13,0.944345,0.971123,6.39E-18,0.0174347,2.00E-09,0.975916,3.09E-18,6.91E-15
S670,0.2313928,5.89E-14,179.92542,35.963615,0.36017885,0.00351921,1.43E-12,0.156628,0.94031,3.22E-18,0.00654718,9.09E-05,2.78E-18,1,1.43E-12,0.926416,0.920032,3.34E-17,0.0833688,2.39E-09,0.929676,6.36E-18,3.06E-14
S671,0.24686155,3.97E-10,215.08167,23.002677,0.10236635,0.00227128,1.17E-13,0.0455228,0.995104,6.45E-18,0.00251713,0.00276684,4.08E-18,1,1.17E-13,0.699374,0.993522,2.01E-17,0.0500725,8.61E-10,0.994029,2.59E-17,1.48E-15
S672,0.74186155,1.25E-12,340.08167,3.2526771,0.25236635,0.00524074,7.04E-13,0.111459,0.97024,7.94E-20,0.000246379,9.95E-05,1.17E-19,1,7.04E-13,0.932006,0.958295,6.53E-19,0.0021074,2.36E-09,0.965039,2.54E-19,1.17E-15
S673,0.98936155,2.23E-11,152.58167,32.877677,0.32736635,0.00700476,1.18E-12,0.146456,0.950357,1.31E-17,0.0178367,0.0001336,2.02E-17,1,1.18E-12,0.927834,0.924066,8.60E-17,0.115243,3.22E-09,0.942123,1.48E-17,1.51E-13
S674,0.49436155,7.06E-14,277.58167,13.127677,0.17736635,0.00358705,3.48E-13,0.0778492,0.985261,1.39E-19,0.000296291,0.000761506,4.47E-19,1,3.48E-13,0.96531,0.977672,1.47E-19,0.00450106,1.36E-09,0.982549,7.14E-19,5.87E-16
S675,0.37061155,5.29E-12,371.33167,18.065177,0.21486635,0.00356267,5.09E-13,0.0944517,0.978669,1.03E-18,0.00159912,0.000262353,1.12E-18,1,5.09E-13,0.956834,0.969755,7.70E-18,0.0184506,1.50E-09,0.974977,3.35E-18,4.27E-15
S676,0.86561155,1.67E-14,246.33167,37.815177,0.36486635,0.00660057,1.47E-12,0.160743,0.937827,2.85E-19,0.0026182,2.26E-05,5.29E-19,1,1.47E-12,0.942547,0.885824,4.46E-19,0.0201057,2.70E-09,0.927001,1.07E-18,2.34E-14
S677,0.61811155,9.41E-11,308.83167,8.1901771,0.28986635,0.0055125,9.27E-13,0.129492,0.96136,2.72E-18,0.00293535,0.000235821,4.05E-18,1,9.27E-13,0.897959,0.957049,1.96E-17,0.0222535,2.43E-09,0.955178,3.86E-18,1.72E-14
S678,0.12311155,2.98E-13,183.83167,27.940177,0.13986635,0.00165725,2.17E-13,0.0610449,0.990898,2.03E-18,0.00111696,0.00416886,3.02E-18,1,2.17E-13,0.97145,0.987731,9.72E-18,0.0333286,9.30E-10,0.989166,9.80E-18,7.24E-16
S679,0.061236553,4.58E-11,324.45667,35.346427,0.27111635,0.00186005,8.12E-13,0.120543,0.966023,4.75E-17,0.0174187,0.000890186,2.86E-17,1,8.12E-13,0.944234,0.955478,4.88E-16,0.372133,1.66E-09,0.961402,8.08E-17,3.22E-14
S680,0.55623655,1.45E-13,199.45667,15.596427,0.32883119,0.00514771,1.19E-12,0.144249,0.949811,5.88E-19,0.0021298,5.70E-05,7.56E-19,1,1.19E-12,0.943518,0.916849,3.91E-18,0.0194201,2.33E-09,0.940948,1.51E-18,1.33E-14
S681,0.80373655,8.15E-10,386.95667,25.471427,0.19611635,0.00536515,4.25E-13,0.0884175,0.982224,3.84E-18,0.00561053,0.000275295,5.72E-18,1,4.25E-13,0.819576,0.974161,2.47E-17,0.0425189,1.68E-09,0.97943,1.13E-17,2.08E-14
S682,0.30873655,2.58E-12,261.95667,5.7214271,0.34611635,0.00411178,1.32E-12,0.152001,0.944998,1.64E-18,0.00161227,0.000197261,1.67E-18,1,1.32E-12,0.911654,0.939424,1.43E-17,0.0160002,2.23E-09,0.935629,1.97E-18,8.46E-15
S683,0.43248655,1.93E-10,168.20667,0.78392707,0.38361635,0.00558516,1.63E-12,0.172331,0.932832,2.37E-18,0.00121675,0.000314048,3.04E-18,1,1.63E-12,0.819078,0.917747,1.43E-17,0.00975252,3.25E-09,0.923043,1.94E-18,9.66E-15
S684,0.92748655,6.11E-13,293.20667,20.533927,0.23361635,0.00555697,6.03E-13,0.103517,0.974327,3.09E-19,0.00119852,0.000109387,6.02E-19,1,6.03E-13,0.937747,0.958388,1.39E-18,0.0103959,2.34E-09,0.969853,1.22E-18,5.50E-15
S685,0.67998655,1.09E-11,230.70667,10.658927,0.15861635,0.00409102,2.78E-13,0.0702075,0.988262,5.01E-19,0.000796109,0.000595081,9.68E-19,1,2.78E-13,0.899611,0.983024,2.31E-18,0.00906487,1.38E-09,0.986131,2.18E-18,1.63E-15
S686,0.18498655,3.44E-14,355.70667,30.408927,0.30861635,0.00291662,1.05E-12,0.134021,0.955956,6.86E-19,0.00191802,9.17E-05,5.76E-19,1,1.05E-12,0.93785,0.940366,5.11E-18,0.0305485,2.03E-09,0.94805,2.47E-18,6.28E-15
S687,0.15404905,7.58E-12,207.26917,9.4245521,0.18674135,0.00222101,3.86E-13,0.0820149,0.983848,1.75E-18,0.00158364,0.000592627,1.32E-18,1,3.86E-13,0.96203,0.978225,1.84E-17,0.0280953,1.23E-09,0.981089,6.81E-18,2.23E-15
S688,0.64904905,2.40E-14,332.26917,29.174552,0.33674135,0.00554868,1.25E-12,0.147701,0.947191,2.09E-19,0.00152024,3.19E-05,3.34E-19,1,1.25E-12,0.921842,0.937786,4.98E-19,0.0136911,2.23E-09,0.937814,8.49E-19,1.04E-14
S689,0.89654905,1.35E-10,269.76917,19.299552,0.26174135,0.00619967,7.57E-13,0.117543,0.968311,4.34E-18,0.00636722,0.000192474,7.23E-18,1,7.57E-13,0.927763,0.954212,3.20E-17,0.0438209,2.46E-09,0.963178,7.76E-18,3.76E-14
S690,0.40154905,4.26E-13,394.76917,39.049552,0.35402651,0.00461612,1.38E-12,0.155054,0.942245,2.50E-18,0.00447383,0.000104946,2.83E-18,1,1.38E-12,0.928561,0.921104,2.33E-17,0.0399653,2.37E-09,0.932176,3.79E-18,2.70E-14
S691,0.27779905,5.69E-10,301.01917,34.112052,0.14924135,0.00295851,2.47E-13,0.0665948,0.989641,8.87E-18,0.00704778,0.000639068,6.58E-18,1,2.47E-13,0.807614,0.986535,5.37E-17,0.0976148,1.25E-09,0.988027,3.44E-17,1.03E-14
S692,0.77279905,1.80E-12,176.01917,14.362052,0.29924135,0.00582264,9.89E-13,0.1323,0.958312,1.31E-18,0.00319317,8.65E-05,1.77E-18,1,9.89E-13,0.907848,0.950725,1.26E-17,0.0243385,2.64E-09,0.951105,2.60E-18,2.04E-14
S693,0.52529905,3.20E-11,363.51917,24.237052,0.37424135,0.00570956,1.55E-12,0.16669,0.935936,1.28E-17,0.00948537,0.000238271,1.79E-17,1,1.55E-12,0.817379,0.918698,7.37E-17,0.0712422,3.19E-09,0.925618,1.09E-17,7.52E-14
S694,0.030299053,1.01E-13,238.51917,4.4870521,0.22424135,0.00104056,5.55E-13,0.0974043,0.976785,7.75E-19,0.000469953,0.000774434,2.97E-19,1,5.55E-13,0.817799,0.971844,1.27E-17,0.0191612,1.92E-09,0.972707,3.01E-18,3.83E-16
S695,0.092174053,6.57E-11,347.89417,11.893302,0.11115541,0.00141912,1.36E-13,0.0489004,0.994291,2.65E-18,0.000773005,0.00379007,1.23E-18,1,1.36E-13,0.784171,0.992703,9.77E-18,0.0243344,9.29E-10,0.993171,1.12E-17,3.25E-16
S696,0.58717405,2.08E-13,222.89417,31.643302,0.20549135,0.00419394,4.67E-13,0.090237,0.980224,5.14E-19,0.00159179,0.000277996,1.28E-18,1,4.67E-13,0.961465,0.968501,1.55E-18,0.0188442,1.59E-09,0.976665,2.57E-18,4.61E-15
S697,0.83467405,3.69E-12,285.39417,2.0183021,0.13049135,0.00404193,1.88E-13,0.0579337,0.992001,4.55E-20,5.01E-05,0,1.34E-19,1,1.88E-13,0.798419,0.9858,1.31E-19,0.00066588,1.19E-09,0.990457,1.95E-19,7.10E-17
S698,0.33967405,1.17E-14,160.39417,21.768302,0.28049135,0.00371438,8.69E-13,0.122136,0.963442,3.13E-19,0.00162617,8.29E-05,5.03E-19,1,8.69E-13,0.94575,0.946297,6.07E-19,0.0219278,1.97E-09,0.956803,1.76E-18,6.07E-15
S699,0.46342405,1.56E-11,254.14417,26.705802,0.31799135,0.00489705,1.12E-12,0.140846,0.953552,9.52E-18,0.00939229,0.000209561,1.13E-17,1,1.12E-12,0.947033,0.922383,7.06E-17,0.0768613,2.03E-09,0.945882,1.16E-17,5.38E-14
S700,0.95842405,4.92E-14,379.14417,6.9558021,0.16799135,0.00474124,3.12E-13,0.0743829,0.986647,3.31E-20,7.26E-05,0,1.61E-19,1,3.12E-13,0.85372,0.978076,1.21E-20,0.000913215,1.50E-09,0.984244,1.47E-19,1.68E-16
S701,0.71092405,2.77E-10,191.64417,36.580802,0.24299135,0.00551347,6.53E-13,0.109138,0.972706,1.52E-17,0.0192724,0.000244023,2.28E-17,1,6.53E-13,0.931303,0.963558,1.23E-16,0.149279,2.20E-09,0.968417,3.08E-17,9.34E-14
S702,0.21592405,8.76E-13,316.64417,16.830802,0.39299135,0.00364729,1.71E-12,0.171961,0.92941,5.46E-18,0.00416799,0.000219953,4.87E-18,1,1.71E-12,0.910964,0.916222,4.91E-17,0.0453858,2.44E-09,0.91729,5.33E-18,2.21E-14
S703,0.22365843,8.60E-11,185.78479,31.951896,0.2500226,0.00325856,6.91E-13,0.11109,0.971129,2.71E-17,0.0189775,0.000423348,2.37E-17,1,6.91E-13,0.940023,0.966565,2.48E-16,0.230863,1.55E-09,0.966816,5.10E-17,5.61E-14
S704,0.71865843,2.72E-13,310.78479,12.201896,0.1000226,0.00325591,1.10E-13,0.044192,0.995306,1.45E-19,1.54E-05,0,6.07E-19,1,1.10E-13,0.775298,0.991638,8.75E-20,0.00156851,9.15E-10,0.994214,5.60E-19,4.27E-18
S705,0.96615843,4.84E-12,248.28479,22.076896,0.1750226,0.00497392,3.38E-13,0.0776498,0.985649,6.11E-19,0.00137847,0.000364424,1.43E-18,1,3.38E-13,0.851445,0.976823,3.32E-18,0.0126947,1.55E-09,0.983107,2.56E-18,3.93E-15
S706,0.47115843,1.53E-14,373.28479,2.3268958,0.3250226,0.00468367,1.17E-12,0.142016,0.950963,1.39E-20,9.82E-05,4.30E-05,2.34E-20,1,1.17E-12,0.935845,0.931449,3.25E-20,0.00104595,2.20E-09,0.942164,6.69E-20,5.45E-16
S707,0.34740843,2.04E-11,279.53479,7.2643958,0.3625226,0.00461596,1.45E-12,0.160671,0.939867,5.35E-18,0.00348905,0.000281207,6.08E-18,1,1.45E-12,0.92273,0.921912,3.66E-17,0.0300303,2.23E-09,0.930221,4.95E-18,2.16E-14
S708,0.84240843,6.45E-14,154.53479,27.014396,0.2125226,0.00502091,5.00E-13,0.093832,0.978643,3.54E-19,0.00140366,0.000228782,1.15E-18,1,5.00E-13,0.937185,0.972613,3.26E-19,0.0145745,1.92E-09,0.974852,1.73E-18,5.01E-15
S709,0.59490843,3.63E-10,342.03479,17.139396,0.1375226,0.00384134,2.09E-13,0.0614082,0.991242,1.66E-18,0.00176487,0.000608265,1.77E-18,1,2.09E-13,0.782704,0.987149,7.34E-18,0.0190149,1.17E-09,0.98967,6.85E-18,2.91E-15
S710,0.099908428,1.15E-12,217.03479,36.889396,0.2875226,0.00216675,9.12E-13,0.12564,0.962003,1.44E-17,0.00961613,0.000357157,7.78E-18,1,9.12E-13,0.940923,0.950054,1.70E-16,0.177799,1.81E-09,0.955575,2.54E-17,2.18E-14
S711,0.038033428,9.93E-12,357.65979,29.483146,0.1187726,0.000918489,1.56E-13,0.0520881,0.993444,7.31E-18,0.00162944,0.00536514,2.61E-18,1,1.56E-13,0.664139,0.991729,3.46E-17,0.0800668,9.97E-10,0.992211,3.28E-17,4.87E-16
